Total codepoints: 1114112
Divergent codepoints: 85119
Divergent ranges: 2487

By class pair:

  elixir=error:0 js=identifier:1 -> 82934 codepoints
  elixir=error:0 js=error:1 -> 1190 codepoints
  elixir=error:0 js=atom:1 -> 991 codepoints
  elixir=error:1 js=error:0 -> 3 codepoints
  elixir=identifier:1 js=error:0 -> 1 codepoints

Ranges:

2903-2903        | elixir=error:0 | js=error:1 (ୗ)
2908-2909        | elixir=error:0 | js=identifier:1 (ଡ଼ଢ଼)
2912-2913        | elixir=error:0 | js=identifier:1 (ୠୡ)
2914-2915        | elixir=error:0 | js=error:1 (ୢୣ)
2918-2927        | elixir=error:0 | js=error:1
2946-2946        | elixir=error:0 | js=error:1 (ஂ)
3024-3024        | elixir=error:0 | js=identifier:1 (ௐ)
3031-3031        | elixir=error:0 | js=error:1 (ௗ)
3046-3055        | elixir=error:0 | js=error:1
3072-3073        | elixir=error:0 | js=error:1 (ఀఁ)
3076-3076        | elixir=error:0 | js=error:1 (ఄ)
3084-3084        | elixir=error:0 | js=identifier:1 (ఌ)
3121-3121        | elixir=error:0 | js=identifier:1 (ఱ)
3124-3124        | elixir=error:0 | js=identifier:1 (ఴ)
3132-3132        | elixir=error:0 | js=error:1 (఼)
3133-3133        | elixir=error:0 | js=identifier:1 (ఽ)
3157-3158        | elixir=error:0 | js=error:1 (ౕౖ)
3160-3162        | elixir=error:0 | js=identifier:1 (ౘౙౚ)
3165-3165        | elixir=error:0 | js=identifier:1 (ౝ)
3168-3169        | elixir=error:0 | js=identifier:1 (ౠౡ)
3170-3171        | elixir=error:0 | js=error:1 (ౢౣ)
3174-3183        | elixir=error:0 | js=error:1
3200-3200        | elixir=error:0 | js=identifier:1 (ಀ)
3201-3201        | elixir=error:0 | js=error:1 (ಁ)
3212-3212        | elixir=error:0 | js=identifier:1 (ಌ)
3249-3249        | elixir=error:0 | js=identifier:1 (ಱ)
3260-3260        | elixir=error:0 | js=error:1 (಼)
3261-3261        | elixir=error:0 | js=identifier:1 (ಽ)
3268-3268        | elixir=error:0 | js=error:1 (ೄ)
3285-3286        | elixir=error:0 | js=error:1 (ೕೖ)
3293-3294        | elixir=error:0 | js=identifier:1 (ೝೞ)
3296-3297        | elixir=error:0 | js=identifier:1 (ೠೡ)
3298-3299        | elixir=error:0 | js=error:1 (ೢೣ)
3313-3314        | elixir=error:0 | js=identifier:1 (ೱೲ)
3315-3315        | elixir=error:0 | js=error:1 (ೳ)
3328-3329        | elixir=error:0 | js=error:1 (ഀഁ)
3332-3332        | elixir=error:0 | js=identifier:1 (ഄ)
3340-3340        | elixir=error:0 | js=identifier:1 (ഌ)
3369-3369        | elixir=error:0 | js=identifier:1 (ഩ)
3386-3386        | elixir=error:0 | js=identifier:1 (ഺ)
3387-3388        | elixir=error:0 | js=error:1 (഻഼)
3389-3389        | elixir=error:0 | js=identifier:1 (ഽ)
3396-3396        | elixir=error:0 | js=error:1 (ൄ)
3404-3404        | elixir=error:0 | js=error:1 (ൌ)
3406-3406        | elixir=error:0 | js=identifier:1 (ൎ)
3412-3414        | elixir=error:0 | js=identifier:1 (ൔൕൖ)
3423-3425        | elixir=error:0 | js=identifier:1 (ൟൠൡ)
3426-3427        | elixir=error:0 | js=error:1 (ൢൣ)
3430-3439        | elixir=error:0 | js=error:1
3457-3457        | elixir=error:0 | js=error:1 (ඁ)
3470-3472        | elixir=error:0 | js=identifier:1 (ඎඏඐ)
3486-3486        | elixir=error:0 | js=identifier:1 (ඞ)
3551-3551        | elixir=error:0 | js=error:1 (ෟ)
3558-3567        | elixir=error:0 | js=error:1
3571-3571        | elixir=error:0 | js=error:1 (ෳ)
3635-3635        | elixir=error:0 | js=identifier:1 (ำ)
3662-3662        | elixir=error:0 | js=error:1 (๎)
3718-3718        | elixir=error:0 | js=identifier:1 (ຆ)
3721-3721        | elixir=error:0 | js=identifier:1 (ຉ)
3724-3724        | elixir=error:0 | js=identifier:1 (ຌ)
3726-3731        | elixir=error:0 | js=identifier:1
3736-3736        | elixir=error:0 | js=identifier:1 (ຘ)
3744-3744        | elixir=error:0 | js=identifier:1 (ຠ)
3752-3753        | elixir=error:0 | js=identifier:1 (ຨຩ)
3756-3756        | elixir=error:0 | js=identifier:1 (ຬ)
3759-3759        | elixir=error:0 | js=identifier:1 (ຯ)
3763-3763        | elixir=error:0 | js=identifier:1 (ຳ)
3770-3770        | elixir=error:0 | js=error:1 (຺)
3790-3790        | elixir=error:0 | js=error:1 (໎)
3804-3807        | elixir=error:0 | js=identifier:1 (ໜໝໞໟ)
3840-3840        | elixir=error:0 | js=identifier:1 (ༀ)
3864-3865        | elixir=error:0 | js=error:1 (༘༙)
3893-3893        | elixir=error:0 | js=error:1 (༵)
3895-3895        | elixir=error:0 | js=error:1 (༷)
3897-3897        | elixir=error:0 | js=error:1 (༹)
3902-3903        | elixir=error:0 | js=error:1 (༾༿)
3907-3907        | elixir=error:0 | js=identifier:1 (གྷ)
3917-3917        | elixir=error:0 | js=identifier:1 (ཌྷ)
3922-3922        | elixir=error:0 | js=identifier:1 (དྷ)
3927-3927        | elixir=error:0 | js=identifier:1 (བྷ)
3932-3932        | elixir=error:0 | js=identifier:1 (ཛྷ)
3945-3948        | elixir=error:0 | js=identifier:1 (ཀྵཪཫཬ)
3955-3955        | elixir=error:0 | js=error:1 (ཱི)
3957-3961        | elixir=error:0 | js=error:1
3969-3971        | elixir=error:0 | js=error:1 (ཱྀྂྃ)
3974-3975        | elixir=error:0 | js=error:1 (྆྇)
3976-3980        | elixir=error:0 | js=identifier:1
3981-3983        | elixir=error:0 | js=error:1 (ྍྎྏ)
3987-3987        | elixir=error:0 | js=error:1 (ྒྷ)
3997-3997        | elixir=error:0 | js=error:1 (ྜྷ)
4002-4002        | elixir=error:0 | js=error:1 (ྡྷ)
4007-4007        | elixir=error:0 | js=error:1 (ྦྷ)
4012-4012        | elixir=error:0 | js=error:1 (ྫྷ)
4014-4016        | elixir=error:0 | js=error:1 (ྮྯྰ)
4025-4025        | elixir=error:0 | js=error:1 (ྐྵ)
4038-4038        | elixir=error:0 | js=error:1 (࿆)
4176-4181        | elixir=error:0 | js=identifier:1
4182-4185        | elixir=error:0 | js=error:1 (ၖၗၘၙ)
4197-4198        | elixir=error:0 | js=identifier:1 (ၥၦ)
4199-4205        | elixir=error:0 | js=error:1
4206-4208        | elixir=error:0 | js=identifier:1 (ၮၯၰ)
4209-4212        | elixir=error:0 | js=error:1 (ၱၲၳၴ)
4235-4237        | elixir=error:0 | js=error:1 (ႋႌႍ)
4238-4238        | elixir=error:0 | js=identifier:1 (ႎ)
4240-4253        | elixir=error:0 | js=error:1
4256-4293        | elixir=error:0 | js=atom:1
4337-4346        | elixir=error:0 | js=identifier:1
4348-4607        | elixir=error:0 | js=identifier:1
4615-4615        | elixir=error:0 | js=identifier:1 (ሇ)
4743-4743        | elixir=error:0 | js=identifier:1 (ኇ)
4783-4783        | elixir=error:0 | js=identifier:1 (ኯ)
4856-4863        | elixir=error:0 | js=identifier:1
4879-4879        | elixir=error:0 | js=identifier:1 (ጏ)
4895-4895        | elixir=error:0 | js=identifier:1 (ጟ)
4935-4935        | elixir=error:0 | js=identifier:1 (ፇ)
4954-4954        | elixir=error:0 | js=identifier:1 (ፚ)
4957-4959        | elixir=error:0 | js=error:1 (፝፞፟)
4969-4977        | elixir=error:0 | js=error:1
4992-5007        | elixir=error:0 | js=identifier:1
6045-6046        | elixir=error:0 | js=identifier:1 (ឝឞ)
6051-6052        | elixir=error:0 | js=identifier:1 (ឣឤ)
6056-6057        | elixir=error:0 | js=identifier:1 (ឨឩ)
6068-6069        | elixir=error:0 | js=error:1 (឴឵)
6094-6095        | elixir=error:0 | js=error:1 (៎៏)
6097-6097        | elixir=error:0 | js=error:1 (៑)
6099-6099        | elixir=error:0 | js=error:1 (៓)
6103-6103        | elixir=error:0 | js=identifier:1 (ៗ)
6108-6108        | elixir=error:0 | js=identifier:1 (ៜ)
6109-6109        | elixir=error:0 | js=error:1 (៝)
6832-6845        | elixir=error:0 | js=error:1
6847-6862        | elixir=error:0 | js=error:1
7296-7304        | elixir=error:0 | js=identifier:1
7305-7305        | elixir=error:0 | js=atom:1 (Ᲊ)
7306-7306        | elixir=error:0 | js=identifier:1 (ᲊ)
7376-7378        | elixir=error:0 | js=error:1 (᳐᳑᳒)
7380-7400        | elixir=error:0 | js=error:1
7401-7404        | elixir=error:0 | js=identifier:1 (ᳩᳪᳫᳬ)
7405-7405        | elixir=error:0 | js=error:1 (᳭)
7406-7411        | elixir=error:0 | js=identifier:1
7412-7412        | elixir=error:0 | js=error:1 (᳴)
7413-7414        | elixir=error:0 | js=identifier:1 (ᳵᳶ)
7415-7417        | elixir=error:0 | js=error:1 (᳷᳸᳹)
7424-7615        | elixir=error:0 | js=identifier:1
7616-7673        | elixir=error:0 | js=error:1
7675-7679        | elixir=error:0 | js=error:1
7680-7680        | elixir=error:0 | js=atom:1 (Ḁ)
7681-7681        | elixir=error:0 | js=identifier:1 (ḁ)
7682-7682        | elixir=error:0 | js=atom:1 (Ḃ)
7683-7683        | elixir=error:0 | js=identifier:1 (ḃ)
7684-7684        | elixir=error:0 | js=atom:1 (Ḅ)
7685-7685        | elixir=error:0 | js=identifier:1 (ḅ)
7686-7686        | elixir=error:0 | js=atom:1 (Ḇ)
7687-7687        | elixir=error:0 | js=identifier:1 (ḇ)
7688-7688        | elixir=error:0 | js=atom:1 (Ḉ)
7689-7689        | elixir=error:0 | js=identifier:1 (ḉ)
7690-7690        | elixir=error:0 | js=atom:1 (Ḋ)
7691-7691        | elixir=error:0 | js=identifier:1 (ḋ)
7694-7694        | elixir=error:0 | js=atom:1 (Ḏ)
7695-7695        | elixir=error:0 | js=identifier:1 (ḏ)
7696-7696        | elixir=error:0 | js=atom:1 (Ḑ)
7697-7697        | elixir=error:0 | js=identifier:1 (ḑ)
7700-7700        | elixir=error:0 | js=atom:1 (Ḕ)
7701-7701        | elixir=error:0 | js=identifier:1 (ḕ)
7702-7702        | elixir=error:0 | js=atom:1 (Ḗ)
7703-7703        | elixir=error:0 | js=identifier:1 (ḗ)
7704-7704        | elixir=error:0 | js=atom:1 (Ḙ)
7705-7705        | elixir=error:0 | js=identifier:1 (ḙ)
7706-7706        | elixir=error:0 | js=atom:1 (Ḛ)
7707-7707        | elixir=error:0 | js=identifier:1 (ḛ)
7708-7708        | elixir=error:0 | js=atom:1 (Ḝ)
7709-7709        | elixir=error:0 | js=identifier:1 (ḝ)
7710-7710        | elixir=error:0 | js=atom:1 (Ḟ)
7711-7711        | elixir=error:0 | js=identifier:1 (ḟ)
7714-7714        | elixir=error:0 | js=atom:1 (Ḣ)
7715-7715        | elixir=error:0 | js=identifier:1 (ḣ)
7718-7718        | elixir=error:0 | js=atom:1 (Ḧ)
7719-7719        | elixir=error:0 | js=identifier:1 (ḧ)
7720-7720        | elixir=error:0 | js=atom:1 (Ḩ)
7721-7721        | elixir=error:0 | js=identifier:1 (ḩ)
7722-7722        | elixir=error:0 | js=atom:1 (Ḫ)
7723-7723        | elixir=error:0 | js=identifier:1 (ḫ)
7724-7724        | elixir=error:0 | js=atom:1 (Ḭ)
7725-7725        | elixir=error:0 | js=identifier:1 (ḭ)
7726-7726        | elixir=error:0 | js=atom:1 (Ḯ)
7727-7727        | elixir=error:0 | js=identifier:1 (ḯ)
7728-7728        | elixir=error:0 | js=atom:1 (Ḱ)
7729-7729        | elixir=error:0 | js=identifier:1 (ḱ)
7730-7730        | elixir=error:0 | js=atom:1 (Ḳ)
7731-7731        | elixir=error:0 | js=identifier:1 (ḳ)
7732-7732        | elixir=error:0 | js=atom:1 (Ḵ)
7733-7733        | elixir=error:0 | js=identifier:1 (ḵ)
7736-7736        | elixir=error:0 | js=atom:1 (Ḹ)
7737-7737        | elixir=error:0 | js=identifier:1 (ḹ)
7738-7738        | elixir=error:0 | js=atom:1 (Ḻ)
7739-7739        | elixir=error:0 | js=identifier:1 (ḻ)
7744-7744        | elixir=error:0 | js=atom:1 (Ṁ)
7745-7745        | elixir=error:0 | js=identifier:1 (ṁ)
7756-7756        | elixir=error:0 | js=atom:1 (Ṍ)
7757-7757        | elixir=error:0 | js=identifier:1 (ṍ)
7758-7758        | elixir=error:0 | js=atom:1 (Ṏ)
7759-7759        | elixir=error:0 | js=identifier:1 (ṏ)
7760-7760        | elixir=error:0 | js=atom:1 (Ṑ)
7761-7761        | elixir=error:0 | js=identifier:1 (ṑ)
7762-7762        | elixir=error:0 | js=atom:1 (Ṓ)
7763-7763        | elixir=error:0 | js=identifier:1 (ṓ)
7764-7764        | elixir=error:0 | js=atom:1 (Ṕ)
7765-7765        | elixir=error:0 | js=identifier:1 (ṕ)
7766-7766        | elixir=error:0 | js=atom:1 (Ṗ)
7767-7767        | elixir=error:0 | js=identifier:1 (ṗ)
7768-7768        | elixir=error:0 | js=atom:1 (Ṙ)
7769-7769        | elixir=error:0 | js=identifier:1 (ṙ)
7772-7772        | elixir=error:0 | js=atom:1 (Ṝ)
7773-7773        | elixir=error:0 | js=identifier:1 (ṝ)
7774-7774        | elixir=error:0 | js=atom:1 (Ṟ)
7775-7775        | elixir=error:0 | js=identifier:1 (ṟ)
7776-7776        | elixir=error:0 | js=atom:1 (Ṡ)
7777-7777        | elixir=error:0 | js=identifier:1 (ṡ)
7780-7780        | elixir=error:0 | js=atom:1 (Ṥ)
7781-7781        | elixir=error:0 | js=identifier:1 (ṥ)
7782-7782        | elixir=error:0 | js=atom:1 (Ṧ)
7783-7783        | elixir=error:0 | js=identifier:1 (ṧ)
7784-7784        | elixir=error:0 | js=atom:1 (Ṩ)
7785-7785        | elixir=error:0 | js=identifier:1 (ṩ)
7786-7786        | elixir=error:0 | js=atom:1 (Ṫ)
7787-7787        | elixir=error:0 | js=identifier:1 (ṫ)
7790-7790        | elixir=error:0 | js=atom:1 (Ṯ)
7791-7791        | elixir=error:0 | js=identifier:1 (ṯ)
7794-7794        | elixir=error:0 | js=atom:1 (Ṳ)
7795-7795        | elixir=error:0 | js=identifier:1 (ṳ)
7796-7796        | elixir=error:0 | js=atom:1 (Ṵ)
7797-7797        | elixir=error:0 | js=identifier:1 (ṵ)
7798-7798        | elixir=error:0 | js=atom:1 (Ṷ)
7799-7799        | elixir=error:0 | js=identifier:1 (ṷ)
7800-7800        | elixir=error:0 | js=atom:1 (Ṹ)
7801-7801        | elixir=error:0 | js=identifier:1 (ṹ)
7802-7802        | elixir=error:0 | js=atom:1 (Ṻ)
7803-7803        | elixir=error:0 | js=identifier:1 (ṻ)
7804-7804        | elixir=error:0 | js=atom:1 (Ṽ)
7805-7805        | elixir=error:0 | js=identifier:1 (ṽ)
7806-7806        | elixir=error:0 | js=atom:1 (Ṿ)
7807-7807        | elixir=error:0 | js=identifier:1 (ṿ)
7808-7808        | elixir=error:0 | js=atom:1 (Ẁ)
7809-7809        | elixir=error:0 | js=identifier:1 (ẁ)
7810-7810        | elixir=error:0 | js=atom:1 (Ẃ)
7811-7811        | elixir=error:0 | js=identifier:1 (ẃ)
7812-7812        | elixir=error:0 | js=atom:1 (Ẅ)
7813-7813        | elixir=error:0 | js=identifier:1 (ẅ)
7814-7814        | elixir=error:0 | js=atom:1 (Ẇ)
7815-7815        | elixir=error:0 | js=identifier:1 (ẇ)
7816-7816        | elixir=error:0 | js=atom:1 (Ẉ)
7817-7817        | elixir=error:0 | js=identifier:1 (ẉ)
7818-7818        | elixir=error:0 | js=atom:1 (Ẋ)
7819-7819        | elixir=error:0 | js=identifier:1 (ẋ)
7822-7822        | elixir=error:0 | js=atom:1 (Ẏ)
7823-7823        | elixir=error:0 | js=identifier:1 (ẏ)
7824-7824        | elixir=error:0 | js=atom:1 (Ẑ)
7825-7825        | elixir=error:0 | js=identifier:1 (ẑ)
7828-7828        | elixir=error:0 | js=atom:1 (Ẕ)
7829-7837        | elixir=error:0 | js=identifier:1
7839-7839        | elixir=error:0 | js=identifier:1 (ẟ)
7930-7930        | elixir=error:0 | js=atom:1 (Ỻ)
7931-7931        | elixir=error:0 | js=identifier:1 (ỻ)
7932-7932        | elixir=error:0 | js=atom:1 (Ỽ)
7933-7933        | elixir=error:0 | js=identifier:1 (ỽ)
7934-7934        | elixir=error:0 | js=atom:1 (Ỿ)
7935-7943        | elixir=error:0 | js=identifier:1
7944-7951        | elixir=error:0 | js=atom:1
7952-7957        | elixir=error:0 | js=identifier:1
7960-7965        | elixir=error:0 | js=atom:1
7968-7975        | elixir=error:0 | js=identifier:1
7976-7983        | elixir=error:0 | js=atom:1
7984-7991        | elixir=error:0 | js=identifier:1
7992-7999        | elixir=error:0 | js=atom:1
8000-8005        | elixir=error:0 | js=identifier:1
8008-8013        | elixir=error:0 | js=atom:1
8016-8023        | elixir=error:0 | js=identifier:1
8025-8025        | elixir=error:0 | js=atom:1 (Ὑ)
8027-8027        | elixir=error:0 | js=atom:1 (Ὓ)
8029-8029        | elixir=error:0 | js=atom:1 (Ὕ)
8031-8031        | elixir=error:0 | js=atom:1 (Ὗ)
8032-8039        | elixir=error:0 | js=identifier:1
8040-8047        | elixir=error:0 | js=atom:1
8048-8061        | elixir=error:0 | js=identifier:1
8064-8071        | elixir=error:0 | js=identifier:1
8072-8079        | elixir=error:0 | js=atom:1
8080-8087        | elixir=error:0 | js=identifier:1
8088-8095        | elixir=error:0 | js=atom:1
8112-8113        | elixir=error:0 | js=identifier:1 (ᾰᾱ)
8118-8119        | elixir=error:0 | js=identifier:1 (ᾶᾷ)
8120-8124        | elixir=error:0 | js=atom:1
8126-8126        | elixir=error:0 | js=identifier:1 (ι)
8130-8132        | elixir=error:0 | js=identifier:1 (ῂῃῄ)
8134-8135        | elixir=error:0 | js=identifier:1 (ῆῇ)
8136-8140        | elixir=error:0 | js=atom:1
8144-8147        | elixir=error:0 | js=identifier:1 (ῐῑῒΐ)
8150-8151        | elixir=error:0 | js=identifier:1 (ῖῗ)
8152-8155        | elixir=error:0 | js=atom:1 (ῘῙῚΊ)
8160-8167        | elixir=error:0 | js=identifier:1
8168-8171        | elixir=error:0 | js=atom:1 (ῨῩῪΎ)
8178-8180        | elixir=error:0 | js=identifier:1 (ῲῳῴ)
8182-8183        | elixir=error:0 | js=identifier:1 (ῶῷ)
8184-8188        | elixir=error:0 | js=atom:1
8204-8205        | elixir=error:0 | js=error:1 (‌‍)
8255-8256        | elixir=error:0 | js=error:1 (‿⁀)
8276-8276        | elixir=error:0 | js=error:1 (⁔)
8305-8305        | elixir=error:0 | js=identifier:1 (ⁱ)
8319-8319        | elixir=error:0 | js=identifier:1 (ⁿ)
8336-8348        | elixir=error:0 | js=identifier:1
8400-8412        | elixir=error:0 | js=error:1
8417-8417        | elixir=error:0 | js=error:1 (⃡)
8421-8432        | elixir=error:0 | js=error:1
8450-8450        | elixir=error:0 | js=atom:1 (ℂ)
8455-8455        | elixir=error:0 | js=atom:1 (ℇ)
8458-8458        | elixir=error:0 | js=identifier:1 (ℊ)
8459-8461        | elixir=error:0 | js=atom:1 (ℋℌℍ)
8462-8463        | elixir=error:0 | js=identifier:1 (ℎℏ)
8464-8466        | elixir=error:0 | js=atom:1 (ℐℑℒ)
8467-8467        | elixir=error:0 | js=identifier:1 (ℓ)
8469-8469        | elixir=error:0 | js=atom:1 (ℕ)
8472-8472        | elixir=error:0 | js=identifier:1 (℘)
8473-8477        | elixir=error:0 | js=atom:1
8484-8484        | elixir=error:0 | js=atom:1 (ℤ)
8486-8486        | elixir=error:0 | js=atom:1 (Ω)
8488-8488        | elixir=error:0 | js=atom:1 (ℨ)
8490-8493        | elixir=error:0 | js=atom:1 (KÅℬℭ)
8494-8495        | elixir=error:0 | js=identifier:1 (℮ℯ)
8496-8499        | elixir=error:0 | js=atom:1 (ℰℱℲℳ)
8500-8505        | elixir=error:0 | js=identifier:1
8508-8509        | elixir=error:0 | js=identifier:1 (ℼℽ)
8510-8511        | elixir=error:0 | js=atom:1 (ℾℿ)
8517-8517        | elixir=error:0 | js=atom:1 (ⅅ)
8518-8521        | elixir=error:0 | js=identifier:1 (ⅆⅇⅈⅉ)
8526-8526        | elixir=error:0 | js=identifier:1 (ⅎ)
8544-8578        | elixir=error:0 | js=identifier:1
8579-8579        | elixir=error:0 | js=atom:1 (Ↄ)
8580-8584        | elixir=error:0 | js=identifier:1
11360-11360      | elixir=error:0 | js=atom:1 (Ⱡ)
11361-11361      | elixir=error:0 | js=identifier:1 (ⱡ)
11362-11364      | elixir=error:0 | js=atom:1 (ⱢⱣⱤ)
11365-11366      | elixir=error:0 | js=identifier:1 (ⱥⱦ)
11367-11367      | elixir=error:0 | js=atom:1 (Ⱨ)
11368-11368      | elixir=error:0 | js=identifier:1 (ⱨ)
11369-11369      | elixir=error:0 | js=atom:1 (Ⱪ)
11370-11370      | elixir=error:0 | js=identifier:1 (ⱪ)
11371-11371      | elixir=error:0 | js=atom:1 (Ⱬ)
11372-11372      | elixir=error:0 | js=identifier:1 (ⱬ)
11373-11376      | elixir=error:0 | js=atom:1 (ⱭⱮⱯⱰ)
11377-11377      | elixir=error:0 | js=identifier:1 (ⱱ)
11378-11378      | elixir=error:0 | js=atom:1 (Ⱳ)
11379-11380      | elixir=error:0 | js=identifier:1 (ⱳⱴ)
11381-11381      | elixir=error:0 | js=atom:1 (Ⱶ)
11382-11389      | elixir=error:0 | js=identifier:1
11390-11391      | elixir=error:0 | js=atom:1 (ⱾⱿ)
11520-11557      | elixir=error:0 | js=identifier:1
11559-11559      | elixir=error:0 | js=identifier:1 (ⴧ)
11565-11565      | elixir=error:0 | js=identifier:1 (ⴭ)
11648-11670      | elixir=error:0 | js=identifier:1
11680-11686      | elixir=error:0 | js=identifier:1
11688-11694      | elixir=error:0 | js=identifier:1
11696-11702      | elixir=error:0 | js=identifier:1
11704-11710      | elixir=error:0 | js=identifier:1
11712-11718      | elixir=error:0 | js=identifier:1
11720-11726      | elixir=error:0 | js=identifier:1
11728-11734      | elixir=error:0 | js=identifier:1
11736-11742      | elixir=error:0 | js=identifier:1
11744-11775      | elixir=error:0 | js=error:1
12321-12329      | elixir=error:0 | js=identifier:1
12330-12335      | elixir=error:0 | js=error:1
12337-12341      | elixir=error:0 | js=identifier:1
12344-12348      | elixir=error:0 | js=identifier:1
12441-12442      | elixir=error:0 | js=error:1 (゙゚)
12443-12444      | elixir=error:0 | js=identifier:1 (゛゜)
12447-12447      | elixir=error:0 | js=identifier:1 (ゟ)
12543-12543      | elixir=error:0 | js=identifier:1 (ヿ)
12593-12686      | elixir=error:0 | js=identifier:1
12784-12799      | elixir=error:0 | js=identifier:1
13312-13382      | elixir=error:0 | js=identifier:1
13384-13426      | elixir=error:0 | js=identifier:1
13428-13539      | elixir=error:0 | js=identifier:1
13541-13686      | elixir=error:0 | js=identifier:1
13688-13725      | elixir=error:0 | js=identifier:1
13727-13728      | elixir=error:0 | js=identifier:1 (㖟㖠)
13730-13740      | elixir=error:0 | js=identifier:1
13742-13758      | elixir=error:0 | js=identifier:1
13760-13773      | elixir=error:0 | js=identifier:1
13775-13810      | elixir=error:0 | js=identifier:1
13812-13821      | elixir=error:0 | js=identifier:1
13823-13837      | elixir=error:0 | js=identifier:1
13839-13849      | elixir=error:0 | js=identifier:1
13851-14615      | elixir=error:0 | js=identifier:1
14617-14687      | elixir=error:0 | js=identifier:1
14689-14701      | elixir=error:0 | js=identifier:1
14703-14798      | elixir=error:0 | js=identifier:1
14801-14810      | elixir=error:0 | js=identifier:1
14812-14814      | elixir=error:0 | js=identifier:1 (㧜㧝㧞)
14816-14839      | elixir=error:0 | js=identifier:1
14841-14845      | elixir=error:0 | js=identifier:1
14847-14871      | elixir=error:0 | js=identifier:1
14873-14929      | elixir=error:0 | js=identifier:1
14931-14939      | elixir=error:0 | js=identifier:1
14941-14950      | elixir=error:0 | js=identifier:1
14952-14962      | elixir=error:0 | js=identifier:1
14964-15160      | elixir=error:0 | js=identifier:1
15162-15181      | elixir=error:0 | js=identifier:1
15183-15266      | elixir=error:0 | js=identifier:1
15268-15469      | elixir=error:0 | js=identifier:1
15471-15583      | elixir=error:0 | js=identifier:1
15585-15846      | elixir=error:0 | js=identifier:1
15848-15850      | elixir=error:0 | js=identifier:1 (㷨㷩㷪)
15852-15987      | elixir=error:0 | js=identifier:1
15989-16079      | elixir=error:0 | js=identifier:1
16081-16469      | elixir=error:0 | js=identifier:1
16471-16484      | elixir=error:0 | js=identifier:1
16486-16489      | elixir=error:0 | js=identifier:1 (䁦䁧䁨䁩)
16491-16570      | elixir=error:0 | js=identifier:1
16572-16606      | elixir=error:0 | js=identifier:1
16608-16694      | elixir=error:0 | js=identifier:1
16696-16734      | elixir=error:0 | js=identifier:1
16736-17206      | elixir=error:0 | js=identifier:1
17208-17323      | elixir=error:0 | js=identifier:1
17325-17328      | elixir=error:0 | js=identifier:1 (䎭䎮䎯䎰)
17330-17362      | elixir=error:0 | js=identifier:1
17364-17372      | elixir=error:0 | js=identifier:1
17374-17474      | elixir=error:0 | js=identifier:1
17476-17621      | elixir=error:0 | js=identifier:1
17623-17641      | elixir=error:0 | js=identifier:1
17643-17925      | elixir=error:0 | js=identifier:1
17927-17995      | elixir=error:0 | js=identifier:1
17997-18016      | elixir=error:0 | js=identifier:1
18018-18210      | elixir=error:0 | js=identifier:1
18212-18216      | elixir=error:0 | js=identifier:1
18218-18299      | elixir=error:0 | js=identifier:1
18301-18316      | elixir=error:0 | js=identifier:1
18318-18419      | elixir=error:0 | js=identifier:1
18421-18561      | elixir=error:0 | js=identifier:1
18563-18758      | elixir=error:0 | js=identifier:1
18760-18809      | elixir=error:0 | js=identifier:1
18811-18812      | elixir=error:0 | js=identifier:1 (䥻䥼)
18814-18817      | elixir=error:0 | js=identifier:1 (䥾䥿䦀䦁)
18820-18820      | elixir=error:0 | js=identifier:1 (䦄)
18823-18842      | elixir=error:0 | js=identifier:1
18844-18846      | elixir=error:0 | js=identifier:1 (䦜䦝䦞)
18848-18869      | elixir=error:0 | js=identifier:1
18872-18961      | elixir=error:0 | js=identifier:1
18963-19127      | elixir=error:0 | js=identifier:1
19129-19574      | elixir=error:0 | js=identifier:1
19576-19580      | elixir=error:0 | js=identifier:1
19582-19584      | elixir=error:0 | js=identifier:1 (䱾䱿䲀)
19586-19588      | elixir=error:0 | js=identifier:1 (䲂䲃䲄)
19590-19612      | elixir=error:0 | js=identifier:1
19620-19730      | elixir=error:0 | js=identifier:1
19738-19885      | elixir=error:0 | js=identifier:1
19887-19903      | elixir=error:0 | js=identifier:1
19986-19986      | elixir=error:0 | js=identifier:1 (丒)
20009-20009      | elixir=error:0 | js=identifier:1 (丩)
20072-20072      | elixir=error:0 | js=identifier:1 (乨)
20089-20089      | elixir=error:0 | js=identifier:1 (乹)
20118-20118      | elixir=error:0 | js=identifier:1 (亖)
20131-20131      | elixir=error:0 | js=identifier:1 (亣)
20156-20156      | elixir=error:0 | js=identifier:1 (亼)
20172-20172      | elixir=error:0 | js=identifier:1 (仌)
20199-20199      | elixir=error:0 | js=identifier:1 (仧)
20216-20218      | elixir=error:0 | js=identifier:1 (仸仹仺)
20220-20220      | elixir=error:0 | js=identifier:1 (仼)
20222-20222      | elixir=error:0 | js=identifier:1 (仾)
20231-20231      | elixir=error:0 | js=identifier:1 (伇)
20246-20246      | elixir=error:0 | js=identifier:1 (伖)
20264-20264      | elixir=error:0 | js=identifier:1 (伨)
20273-20273      | elixir=error:0 | js=identifier:1 (伱)
20277-20277      | elixir=error:0 | js=identifier:1 (伵)
20279-20279      | elixir=error:0 | js=identifier:1 (伷)
20288-20288      | elixir=error:0 | js=identifier:1 (佀)
20292-20292      | elixir=error:0 | js=identifier:1 (佄)
20337-20337      | elixir=error:0 | js=identifier:1 (佱)
20364-20364      | elixir=error:0 | js=identifier:1 (侌)
